STEP 0
FIRE 3 1 60.00 VOLTAGE 78.00
FIRE 3 9 63.00 VOLTAGE 81.90
FIRE 4 9 65.00 VOLTAGE 84.50
FIRE 5 1 67.00 VOLTAGE 87.10
FIRE 6 0 70.00 VOLTAGE 91.00
FIRE 6 2 60.00 VOLTAGE 78.00
FIRE 7 2 68.00 VOLTAGE 88.40
FIRE 7 4 64.00 VOLTAGE 83.20
FIRE 7 8 64.00 VOLTAGE 83.20
FIRE 7 9 65.00 VOLTAGE 84.50
FIRE 8 3 68.00 VOLTAGE 88.40
FIRE 8 5 67.00 VOLTAGE 87.10
FIRE 9 0 68.00 VOLTAGE 88.40
FIRE 9 4 68.00 VOLTAGE 88.40
ANIMAL 1 9.0 3.0 40.0
ANIMAL 2 4.0 2.0 37.0
ANIMAL 3 3.0 8.0 36.0
ANIMAL 4 6.0 7.0 39.0
ANIMAL 5 7.0 9.0 36.0
STEP 36
FIRE 0 3 60.00 VOLTAGE 78.00
FIRE 0 6 64.00 VOLTAGE 83.20
FIRE 0 8 63.00 VOLTAGE 81.90
FIRE 0 9 65.00 VOLTAGE 84.50
FIRE 1 3 67.00 VOLTAGE 87.10
FIRE 1 4 61.00 VOLTAGE 79.30
FIRE 1 8 63.00 VOLTAGE 81.90
FIRE 2 9 61.00 VOLTAGE 79.30
FIRE 3 0 65.00 VOLTAGE 84.50
FIRE 3 2 68.00 VOLTAGE 88.40
FIRE 3 7 69.00 VOLTAGE 89.70
FIRE 4 6 68.00 VOLTAGE 88.40
FIRE 4 7 70.00 VOLTAGE 91.00
FIRE 4 8 60.00 VOLTAGE 78.00
FIRE 4 9 60.00 VOLTAGE 78.00
FIRE 5 1 67.00 VOLTAGE 87.10
FIRE 5 5 63.00 VOLTAGE 81.90
FIRE 6 1 65.00 VOLTAGE 84.50
FIRE 7 2 64.00 VOLTAGE 83.20
FIRE 8 0 63.00 VOLTAGE 81.90
FIRE 8 2 67.00 VOLTAGE 87.10
FIRE 8 5 66.00 VOLTAGE 85.80
FIRE 8 8 62.00 VOLTAGE 80.60
FIRE 9 4 62.00 VOLTAGE 80.60
FIRE 9 9 64.00 VOLTAGE 83.20
ANIMAL 1 8.0 4.0 38.0
ANIMAL 2 3.0 3.0 39.0
ANIMAL 3 3.0 7.0 38.0
ANIMAL 4 6.0 8.0 37.0
ANIMAL 5 8.0 9.0 38.0
STEP 37
FIRE 0 1 70.00 VOLTAGE 91.00
FIRE 0 6 60.00 VOLTAGE 78.00
FIRE 0 7 64.00 VOLTAGE 83.20
FIRE 0 9 60.00 VOLTAGE 78.00
FIRE 1 2 65.00 VOLTAGE 84.50
FIRE 1 8 64.00 VOLTAGE 83.20
FIRE 2 7 61.00 VOLTAGE 79.30
FIRE 2 8 70.00 VOLTAGE 91.00
FIRE 3 0 68.00 VOLTAGE 88.40
FIRE 3 1 64.00 VOLTAGE 83.20
FIRE 3 4 68.00 VOLTAGE 88.40
FIRE 3 8 69.00 VOLTAGE 89.70
FIRE 4 0 70.00 VOLTAGE 91.00
FIRE 4 2 61.00 VOLTAGE 79.30
FIRE 4 3 67.00 VOLTAGE 87.10
FIRE 4 4 62.00 VOLTAGE 80.60
FIRE 5 0 66.00 VOLTAGE 85.80
FIRE 5 7 66.00 VOLTAGE 85.80
FIRE 6 5 65.00 VOLTAGE 84.50
FIRE 7 5 64.00 VOLTAGE 83.20
FIRE 7 8 68.00 VOLTAGE 88.40
FIRE 8 2 70.00 VOLTAGE 91.00
FIRE 8 5 64.00 VOLTAGE 83.20
FIRE 9 2 62.00 VOLTAGE 80.60
FIRE 9 5 70.00 VOLTAGE 91.00
ANIMAL 1 7.0 5.0 40.0
ANIMAL 2 4.0 4.0 39.0
ANIMAL 3 2.0 6.0 36.0
ANIMAL 4 5.0 9.0 36.0
ANIMAL 5 8.0 8.0 37.0
STEP 38
FIRE 0 0 66.00 VOLTAGE 85.80
FIRE 0 1 66.00 VOLTAGE 85.80
FIRE 0 5 70.00 VOLTAGE 91.00
FIRE 0 7 60.00 VOLTAGE 78.00
FIRE 1 0 61.00 VOLTAGE 79.30
FIRE 1 1 63.00 VOLTAGE 81.90
FIRE 1 5 66.00 VOLTAGE 85.80
FIRE 1 7 62.00 VOLTAGE 80.60
FIRE 1 8 60.00 VOLTAGE 78.00
FIRE 2 1 60.00 VOLTAGE 78.00
FIRE 2 6 61.00 VOLTAGE 79.30
FIRE 2 7 68.00 VOLTAGE 88.40
FIRE 2 9 70.00 VOLTAGE 91.00
FIRE 3 1 62.00 VOLTAGE 80.60
FIRE 3 3 61.00 VOLTAGE 79.30
FIRE 4 3 64.00 VOLTAGE 83.20
FIRE 4 4 68.00 VOLTAGE 88.40
FIRE 4 6 61.00 VOLTAGE 79.30
FIRE 5 2 65.00 VOLTAGE 84.50
FIRE 5 5 60.00 VOLTAGE 78.00
FIRE 5 7 69.00 VOLTAGE 89.70
FIRE 5 9 60.00 VOLTAGE 78.00
FIRE 6 1 61.00 VOLTAGE 79.30
FIRE 6 2 67.00 VOLTAGE 87.10
FIRE 6 5 68.00 VOLTAGE 88.40
FIRE 6 9 62.00 VOLTAGE 80.60
FIRE 7 0 68.00 VOLTAGE 88.40
FIRE 7 4 62.00 VOLTAGE 80.60
FIRE 7 7 68.00 VOLTAGE 88.40
FIRE 7 9 68.00 VOLTAGE 88.40
FIRE 8 3 60.00 VOLTAGE 78.00
FIRE 8 4 68.00 VOLTAGE 88.40
FIRE 8 5 61.00 VOLTAGE 79.30
FIRE 9 2 60.00 VOLTAGE 78.00
FIRE 9 7 65.00 VOLTAGE 84.50
FIRE 9 9 60.00 VOLTAGE 78.00
ANIMAL 1 7.0 6.0 38.0
ANIMAL 2 3.0 4.0 37.0
ANIMAL 3 1.0 5.0 39.0
ANIMAL 4 5.0 8.0 36.0
ANIMAL 5 8.0 7.0 38.0
STEP 39
FIRE 0 0 63.00 VOLTAGE 81.90
FIRE 0 6 69.00 VOLTAGE 89.70
FIRE 0 9 62.00 VOLTAGE 80.60
FIRE 1 3 66.00 VOLTAGE 85.80
FIRE 1 9 61.00 VOLTAGE 79.30
FIRE 2 2 63.00 VOLTAGE 81.90
FIRE 2 4 61.00 VOLTAGE 79.30
FIRE 2 5 63.00 VOLTAGE 81.90
FIRE 2 6 65.00 VOLTAGE 84.50
FIRE 2 8 66.00 VOLTAGE 85.80
FIRE 2 9 63.00 VOLTAGE 81.90
FIRE 3 1 63.00 VOLTAGE 81.90
FIRE 3 5 69.00 VOLTAGE 89.70
FIRE 4 3 65.00 VOLTAGE 84.50
FIRE 4 4 61.00 VOLTAGE 79.30
FIRE 4 6 65.00 VOLTAGE 84.50
FIRE 4 7 65.00 VOLTAGE 84.50
FIRE 5 4 66.00 VOLTAGE 85.80
FIRE 6 7 61.00 VOLTAGE 79.30
FIRE 7 1 68.00 VOLTAGE 88.40
FIRE 7 3 69.00 VOLTAGE 89.70
FIRE 7 5 60.00 VOLTAGE 78.00
FIRE 7 6 63.00 VOLTAGE 81.90
FIRE 7 8 70.00 VOLTAGE 91.00
FIRE 8 1 65.00 VOLTAGE 84.50
FIRE 8 6 70.00 VOLTAGE 91.00
FIRE 8 7 62.00 VOLTAGE 80.60
FIRE 8 9 64.00 VOLTAGE 83.20
FIRE 9 2 70.00 VOLTAGE 91.00
ANIMAL 1 8.0 6.0 37.0
ANIMAL 2 4.0 3.0 37.0
ANIMAL 3 2.0 4.0 39.0
ANIMAL 4 6.0 7.0 35.0
ANIMAL 5 7.0 7.0 39.0
